,Accuracy,AccuracySD,C,method,model_name,nfolds,normalize,pca,rank,subject_data_file,threshold
127,0.51068118865,0.139796412778,1.0,low_rank,"('alexnet', 'conv1')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
128,0.515714285714,0.0839244342108,1.0,low_rank,"('alexnet', 'pool1')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
129,0.554212460272,0.128267738459,1.0,low_rank,"('alexnet', 'pool1')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
130,0.526666666667,0.0753886378178,1.0,low_rank,"('alexnet', 'norm1')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
131,0.524388934354,0.158203732785,1.0,low_rank,"('alexnet', 'norm1')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
132,0.512857142857,0.0766666666667,1.0,low_rank,"('alexnet', 'conv2')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
133,0.521730924878,0.129740063187,1.0,low_rank,"('alexnet', 'conv2')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
134,0.512142857143,0.0748577638409,1.0,low_rank,"('alexnet', 'pool2')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
135,0.570693390877,0.124978202473,1.0,low_rank,"('alexnet', 'pool2')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
136,0.528571428571,0.0731150120609,1.0,low_rank,"('alexnet', 'norm2')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
137,0.527951810988,0.156572211903,1.0,low_rank,"('alexnet', 'norm2')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
138,0.532142857143,0.0727750081694,1.0,low_rank,"('alexnet', 'conv3')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
139,0.511911565939,0.132428087042,1.0,low_rank,"('alexnet', 'conv3')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
140,0.523095238095,0.066556456522,1.0,low_rank,"('alexnet', 'conv4')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
141,0.537854506629,0.121145152012,1.0,low_rank,"('alexnet', 'conv4')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
142,0.514761904762,0.077465521553,1.0,low_rank,"('alexnet', 'conv5')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
143,0.538066688878,0.136824375226,1.0,low_rank,"('alexnet', 'conv5')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
144,0.538095238095,0.0789313545441,1.0,low_rank,"('alexnet', 'pool5')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
145,0.556833432997,0.148813206052,1.0,low_rank,"('alexnet', 'pool5')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
146,0.557142857143,0.0853497539473,1.0,low_rank,"('alexnet', 'fc6')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
147,0.616348653271,0.113201839046,1.0,low_rank,"('alexnet', 'fc6')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
148,0.508333333333,0.0826245366641,1.0,low_rank,"('alexnet', 'fc7')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
149,0.574634453474,0.124406785363,1.0,low_rank,"('alexnet', 'fc7')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
150,0.539761904762,0.0890110059693,1.0,low_rank,"('alexnet', 'fc8')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
151,0.55019834051,0.117232263115,1.0,low_rank,"('alexnet', 'fc8')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
152,0.61619047619,0.0611937186467,1.0,low_rank,"('alexnet', 'prob')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
153,0.709882409023,0.0869299339451,1.0,low_rank,"('alexnet', 'prob')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
154,0.535714285714,0.0782822962989,1.0,low_rank,"('googlenet', 'pool1_norm1')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
155,0.571856895643,0.134824187872,1.0,low_rank,"('googlenet', 'pool1_norm1')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
156,0.515476190476,0.0793700395275,1.0,low_rank,"('googlenet', 'conv2_norm2')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
157,0.512476110611,0.128137331751,1.0,low_rank,"('googlenet', 'conv2_norm2')",50,False,True,5.0,HumanPredictions_20151118.txt,0.8
158,0.510476190476,0.0836605819399,1.0,low_rank,"('googlenet', 'inception_3a_output')",50,False,True,5.0,HumanPredictions_20151118.txt,0.5
