     Target    Comparison                          Layer     Distance
363      o3   o3_t2_rp_d1  GoogLeNet_inception_4b/output    41.118954
364      o3   o3_t2_rp_d1          GoogLeNet_pool1/norm1   279.789703
365      o3   o3_t2_rp_d1  GoogLeNet_inception_4d/output     9.433035
366      o3   o3_t2_rp_d1  GoogLeNet_inception_4e/output     2.282136
367      o3   o3_t2_rp_d1                 GoogLeNet_prob     0.000177
368      o3   o3_t2_rp_d2  GoogLeNet_inception_5b/output     1.229277
369      o3   o3_t2_rp_d2          GoogLeNet_conv2/norm2   158.865753
370      o3   o3_t2_rp_d2  GoogLeNet_inception_3a/output   790.617004
371      o3   o3_t2_rp_d2         GoogLeNet_pool4/3x3_s2     9.853123
372      o3   o3_t2_rp_d2  GoogLeNet_inception_5a/output     4.862688
373      o3   o3_t2_rp_d2     GoogLeNet_loss3/classifier     0.591256
374      o3   o3_t2_rp_d2         GoogLeNet_pool3/3x3_s2   290.882172
375      o3   o3_t2_rp_d2  GoogLeNet_inception_4c/output    47.926403
376      o3   o3_t2_rp_d2  GoogLeNet_inception_3b/output   106.552681
377      o3   o3_t2_rp_d2         GoogLeNet_pool5/7x7_s1     0.280169
378      o3   o3_t2_rp_d2  GoogLeNet_inception_4a/output    90.454163
379      o3   o3_t2_rp_d2  GoogLeNet_inception_4b/output    64.478134
380      o3   o3_t2_rp_d2          GoogLeNet_pool1/norm1   335.854187
381      o3   o3_t2_rp_d2  GoogLeNet_inception_4d/output    15.655664
382      o3   o3_t2_rp_d2  GoogLeNet_inception_4e/output     4.062093
383      o3   o3_t2_rp_d2                 GoogLeNet_prob     0.000020
384      o4   o4_t1_cs_d1  GoogLeNet_inception_5b/output     2.916218
385      o4   o4_t1_cs_d1          GoogLeNet_conv2/norm2   254.471466
386      o4   o4_t1_cs_d1  GoogLeNet_inception_3a/output  1385.494751
387      o4   o4_t1_cs_d1         GoogLeNet_pool4/3x3_s2    34.339973
388      o4   o4_t1_cs_d1  GoogLeNet_inception_5a/output    16.672087
389      o4   o4_t1_cs_d1     GoogLeNet_loss3/classifier     1.115873
390      o4   o4_t1_cs_d1         GoogLeNet_pool3/3x3_s2   591.485168
391      o4   o4_t1_cs_d1  GoogLeNet_inception_4c/output   141.977524
392      o4   o4_t1_cs_d1  GoogLeNet_inception_3b/output   178.681564
393      o4   o4_t1_cs_d1         GoogLeNet_pool5/7x7_s1     0.516464
394      o4   o4_t1_cs_d1  GoogLeNet_inception_4a/output   194.457397
395      o4   o4_t1_cs_d1  GoogLeNet_inception_4b/output   161.486572
396      o4   o4_t1_cs_d1          GoogLeNet_pool1/norm1   683.536926
397      o4   o4_t1_cs_d1  GoogLeNet_inception_4d/output    53.857876
398      o4   o4_t1_cs_d1  GoogLeNet_inception_4e/output    13.297465
399      o4   o4_t1_cs_d1                 GoogLeNet_prob     0.000262
400      o4   o4_t1_cs_d2  GoogLeNet_inception_5b/output     2.215418
401      o4   o4_t1_cs_d2          GoogLeNet_conv2/norm2   180.168671
402      o4   o4_t1_cs_d2  GoogLeNet_inception_3a/output  1016.740173
403      o4   o4_t1_cs_d2         GoogLeNet_pool4/3x3_s2    21.901506
404      o4   o4_t1_cs_d2  GoogLeNet_inception_5a/output    10.873221
405      o4   o4_t1_cs_d2     GoogLeNet_loss3/classifier     0.984570
406      o4   o4_t1_cs_d2         GoogLeNet_pool3/3x3_s2   438.570618
407      o4   o4_t1_cs_d2  GoogLeNet_inception_4c/output    97.520729
408      o4   o4_t1_cs_d2  GoogLeNet_inception_3b/output   138.465637
409      o4   o4_t1_cs_d2         GoogLeNet_pool5/7x7_s1     0.452439
410      o4   o4_t1_cs_d2  GoogLeNet_inception_4a/output   150.849915
411      o4   o4_t1_cs_d2  GoogLeNet_inception_4b/output   114.402420
412      o4   o4_t1_cs_d2          GoogLeNet_pool1/norm1   365.283447
413      o4   o4_t1_cs_d2  GoogLeNet_inception_4d/output    35.301292
414      o4   o4_t1_cs_d2  GoogLeNet_inception_4e/output     8.687742
415      o4   o4_t1_cs_d2                 GoogLeNet_prob     0.000075
416      o4   o4_t2_ap_d1  GoogLeNet_inception_5b/output     3.182010
417      o4   o4_t2_ap_d1          GoogLeNet_conv2/norm2   265.775360
418      o4   o4_t2_ap_d1  GoogLeNet_inception_3a/output  1412.716064
419      o4   o4_t2_ap_d1         GoogLeNet_pool4/3x3_s2    35.671604
420      o4   o4_t2_ap_d1  GoogLeNet_inception_5a/output    17.746538
421      o4   o4_t2_ap_d1     GoogLeNet_loss3/classifier     1.564161
422      o4   o4_t2_ap_d1         GoogLeNet_pool3/3x3_s2   631.228027
423      o4   o4_t2_ap_d1  GoogLeNet_inception_4c/output   163.567368
424      o4   o4_t2_ap_d1  GoogLeNet_inception_3b/output   188.083145
425      o4   o4_t2_ap_d1         GoogLeNet_pool5/7x7_s1     0.718639
426      o4   o4_t2_ap_d1  GoogLeNet_inception_4a/output   211.380783
427      o4   o4_t2_ap_d1  GoogLeNet_inception_4b/output   186.538666
428      o4   o4_t2_ap_d1          GoogLeNet_pool1/norm1   636.044983
429      o4   o4_t2_ap_d1  GoogLeNet_inception_4d/output    58.773785
430      o4   o4_t2_ap_d1  GoogLeNet_inception_4e/output    14.647734
431      o4   o4_t2_ap_d1                 GoogLeNet_prob     0.000104
432      o4   o4_t2_ap_d2  GoogLeNet_inception_5b/output     1.548867
433      o4   o4_t2_ap_d2          GoogLeNet_conv2/norm2   177.178436
434      o4   o4_t2_ap_d2  GoogLeNet_inception_3a/output   956.679260
435      o4   o4_t2_ap_d2         GoogLeNet_pool4/3x3_s2    14.681351
436      o4   o4_t2_ap_d2  GoogLeNet_inception_5a/output     6.982534
437      o4   o4_t2_ap_d2     GoogLeNet_loss3/classifier     0.595973
438      o4   o4_t2_ap_d2         GoogLeNet_pool3/3x3_s2   399.000458
439      o4   o4_t2_ap_d2  GoogLeNet_inception_4c/output    76.229156
440      o4   o4_t2_ap_d2  GoogLeNet_inception_3b/output   130.698944
441      o4   o4_t2_ap_d2         GoogLeNet_pool5/7x7_s1     0.289111
442      o4   o4_t2_ap_d2  GoogLeNet_inception_4a/output   129.368179
443      o4   o4_t2_ap_d2  GoogLeNet_inception_4b/output    90.347000
444      o4   o4_t2_ap_d2          GoogLeNet_pool1/norm1   340.835175
445      o4   o4_t2_ap_d2  GoogLeNet_inception_4d/output    26.855560
446      o4   o4_t2_ap_d2  GoogLeNet_inception_4e/output     6.339741
447      o4   o4_t2_ap_d2                 GoogLeNet_prob     0.000075
448      o4   o4_t2_mf_d1  GoogLeNet_inception_5b/output     4.016595
449      o4   o4_t2_mf_d1          GoogLeNet_conv2/norm2   220.723480
450      o4   o4_t2_mf_d1  GoogLeNet_inception_3a/output  1181.880127
451      o4   o4_t2_mf_d1         GoogLeNet_pool4/3x3_s2    33.802204
452      o4   o4_t2_mf_d1  GoogLeNet_inception_5a/output    16.992893
453      o4   o4_t2_mf_d1     GoogLeNet_loss3/classifier     1.750180
454      o4   o4_t2_mf_d1         GoogLeNet_pool3/3x3_s2   511.863861
455      o4   o4_t2_mf_d1  GoogLeNet_inception_4c/output   129.837112
456      o4   o4_t2_mf_d1  GoogLeNet_inception_3b/output   155.032440
457      o4   o4_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.705462
458      o4   o4_t2_mf_d1  GoogLeNet_inception_4a/output   171.896347
459      o4   o4_t2_mf_d1  GoogLeNet_inception_4b/output   139.293335
460      o4   o4_t2_mf_d1          GoogLeNet_pool1/norm1   570.562988
461      o4   o4_t2_mf_d1  GoogLeNet_inception_4d/output    54.094662
462      o4   o4_t2_mf_d1  GoogLeNet_inception_4e/output    13.977380
463      o4   o4_t2_mf_d1                 GoogLeNet_prob     0.000523
464      o4   o4_t2_mf_d2  GoogLeNet_inception_5b/output     2.884130
465      o4   o4_t2_mf_d2          GoogLeNet_conv2/norm2   228.582108
466      o4   o4_t2_mf_d2  GoogLeNet_inception_3a/output  1383.316284
467      o4   o4_t2_mf_d2         GoogLeNet_pool4/3x3_s2    29.825279
468      o4   o4_t2_mf_d2  GoogLeNet_inception_5a/output    14.934505
469      o4   o4_t2_mf_d2     GoogLeNet_loss3/classifier     1.441878
470      o4   o4_t2_mf_d2         GoogLeNet_pool3/3x3_s2   629.346313
471      o4   o4_t2_mf_d2  GoogLeNet_inception_4c/output   139.282104
472      o4   o4_t2_mf_d2  GoogLeNet_inception_3b/output   172.198334
473      o4   o4_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.578789
474      o4   o4_t2_mf_d2  GoogLeNet_inception_4a/output   199.182144
475      o4   o4_t2_mf_d2  GoogLeNet_inception_4b/output   161.670227
476      o4   o4_t2_mf_d2          GoogLeNet_pool1/norm1   597.532593
477      o4   o4_t2_mf_d2  GoogLeNet_inception_4d/output    48.438221
478      o4   o4_t2_mf_d2  GoogLeNet_inception_4e/output    11.492072
479      o4   o4_t2_mf_d2                 GoogLeNet_prob     0.000049
480      o4   o4_t2_rp_d1  GoogLeNet_inception_5b/output     1.731023
481      o4   o4_t2_rp_d1          GoogLeNet_conv2/norm2   144.173569
482      o4   o4_t2_rp_d1  GoogLeNet_inception_3a/output   782.635681
483      o4   o4_t2_rp_d1         GoogLeNet_pool4/3x3_s2    15.090396
484      o4   o4_t2_rp_d1  GoogLeNet_inception_5a/output     6.913034
485      o4   o4_t2_rp_d1     GoogLeNet_loss3/classifier     0.908305
486      o4   o4_t2_rp_d1         GoogLeNet_pool3/3x3_s2   318.731110
487      o4   o4_t2_rp_d1  GoogLeNet_inception_4c/output    74.080818
488      o4   o4_t2_rp_d1  GoogLeNet_inception_3b/output   108.510185
489      o4   o4_t2_rp_d1         GoogLeNet_pool5/7x7_s1     0.338168
490      o4   o4_t2_rp_d1  GoogLeNet_inception_4a/output   108.817734
491      o4   o4_t2_rp_d1  GoogLeNet_inception_4b/output    83.011940
492      o4   o4_t2_rp_d1          GoogLeNet_pool1/norm1   314.512299
493      o4   o4_t2_rp_d1  GoogLeNet_inception_4d/output    30.024061
494      o4   o4_t2_rp_d1  GoogLeNet_inception_4e/output     6.602781
495      o4   o4_t2_rp_d1                 GoogLeNet_prob     0.000079
496      o4   o4_t2_rp_d2  GoogLeNet_inception_5b/output     1.576641
497      o4   o4_t2_rp_d2          GoogLeNet_conv2/norm2   188.507919
498      o4   o4_t2_rp_d2  GoogLeNet_inception_3a/output  1000.611694
499      o4   o4_t2_rp_d2         GoogLeNet_pool4/3x3_s2    18.161293
500      o4   o4_t2_rp_d2  GoogLeNet_inception_5a/output     8.227615
501      o4   o4_t2_rp_d2     GoogLeNet_loss3/classifier     0.740109
502      o4   o4_t2_rp_d2         GoogLeNet_pool3/3x3_s2   415.990082
503      o4   o4_t2_rp_d2  GoogLeNet_inception_4c/output    90.510155
504      o4   o4_t2_rp_d2  GoogLeNet_inception_3b/output   132.761536
505      o4   o4_t2_rp_d2         GoogLeNet_pool5/7x7_s1     0.320022
506      o4   o4_t2_rp_d2  GoogLeNet_inception_4a/output   143.460983
507      o4   o4_t2_rp_d2  GoogLeNet_inception_4b/output   107.039368
508      o4   o4_t2_rp_d2          GoogLeNet_pool1/norm1   420.197510
509      o4   o4_t2_rp_d2  GoogLeNet_inception_4d/output    33.766739
510      o4   o4_t2_rp_d2  GoogLeNet_inception_4e/output     7.868847
511      o4   o4_t2_rp_d2                 GoogLeNet_prob     0.000077
512      o5   o5_t1_cs_d1  GoogLeNet_inception_5b/output     2.341761
513      o5   o5_t1_cs_d1          GoogLeNet_conv2/norm2   269.344635
514      o5   o5_t1_cs_d1  GoogLeNet_inception_3a/output  1339.080566
515      o5   o5_t1_cs_d1         GoogLeNet_pool4/3x3_s2    27.180176
516      o5   o5_t1_cs_d1  GoogLeNet_inception_5a/output    12.361500
517      o5   o5_t1_cs_d1     GoogLeNet_loss3/classifier     1.264790
518      o5   o5_t1_cs_d1         GoogLeNet_pool3/3x3_s2   618.786499
519      o5   o5_t1_cs_d1  GoogLeNet_inception_4c/output   130.257004
520      o5   o5_t1_cs_d1  GoogLeNet_inception_3b/output   186.884247
521      o5   o5_t1_cs_d1         GoogLeNet_pool5/7x7_s1     0.463481
522      o5   o5_t1_cs_d1  GoogLeNet_inception_4a/output   208.690933
523      o5   o5_t1_cs_d1  GoogLeNet_inception_4b/output   158.283752
524      o5   o5_t1_cs_d1          GoogLeNet_pool1/norm1   537.916992
525      o5   o5_t1_cs_d1  GoogLeNet_inception_4d/output    48.520042
526      o5   o5_t1_cs_d1  GoogLeNet_inception_4e/output    11.916600
527      o5   o5_t1_cs_d1                 GoogLeNet_prob     0.000129
528      o5   o5_t1_cs_d2  GoogLeNet_inception_5b/output     3.423158
529      o5   o5_t1_cs_d2          GoogLeNet_conv2/norm2   305.017822
530      o5   o5_t1_cs_d2  GoogLeNet_inception_3a/output  1577.654297
531      o5   o5_t1_cs_d2         GoogLeNet_pool4/3x3_s2    40.293430
532      o5   o5_t1_cs_d2  GoogLeNet_inception_5a/output    17.582243
533      o5   o5_t1_cs_d2     GoogLeNet_loss3/classifier     1.312295
534      o5   o5_t1_cs_d2         GoogLeNet_pool3/3x3_s2   712.211243
535      o5   o5_t1_cs_d2  GoogLeNet_inception_4c/output   167.156982
536      o5   o5_t1_cs_d2  GoogLeNet_inception_3b/output   205.973190
537      o5   o5_t1_cs_d2         GoogLeNet_pool5/7x7_s1     0.582896
538      o5   o5_t1_cs_d2  GoogLeNet_inception_4a/output   234.811539
539      o5   o5_t1_cs_d2  GoogLeNet_inception_4b/output   199.345032
540      o5   o5_t1_cs_d2          GoogLeNet_pool1/norm1   698.411987
541      o5   o5_t1_cs_d2  GoogLeNet_inception_4d/output    63.404396
542      o5   o5_t1_cs_d2  GoogLeNet_inception_4e/output    16.388683
543      o5   o5_t1_cs_d2                 GoogLeNet_prob     0.000040
544      o5   o5_t2_ap_d1  GoogLeNet_inception_5b/output     1.224983
545      o5   o5_t2_ap_d1          GoogLeNet_conv2/norm2   188.859512
546      o5   o5_t2_ap_d1  GoogLeNet_inception_3a/output   674.255432
547      o5   o5_t2_ap_d1         GoogLeNet_pool4/3x3_s2    11.225918
548      o5   o5_t2_ap_d1  GoogLeNet_inception_5a/output     5.627489
549      o5   o5_t2_ap_d1     GoogLeNet_loss3/classifier     0.654544
550      o5   o5_t2_ap_d1         GoogLeNet_pool3/3x3_s2   266.279449
551      o5   o5_t2_ap_d1  GoogLeNet_inception_4c/output    46.232719
552      o5   o5_t2_ap_d1  GoogLeNet_inception_3b/output   107.386887
553      o5   o5_t2_ap_d1         GoogLeNet_pool5/7x7_s1     0.254845
554      o5   o5_t2_ap_d1  GoogLeNet_inception_4a/output    80.775696
555      o5   o5_t2_ap_d1  GoogLeNet_inception_4b/output    56.506985
556      o5   o5_t2_ap_d1          GoogLeNet_pool1/norm1   303.717804
557      o5   o5_t2_ap_d1  GoogLeNet_inception_4d/output    16.846228
558      o5   o5_t2_ap_d1  GoogLeNet_inception_4e/output     4.361183
559      o5   o5_t2_ap_d1                 GoogLeNet_prob     0.000046
560      o5   o5_t2_ap_d2  GoogLeNet_inception_5b/output     1.975942
561      o5   o5_t2_ap_d2          GoogLeNet_conv2/norm2   277.937592
562      o5   o5_t2_ap_d2  GoogLeNet_inception_3a/output  1358.103760
563      o5   o5_t2_ap_d2         GoogLeNet_pool4/3x3_s2    23.866602
564      o5   o5_t2_ap_d2  GoogLeNet_inception_5a/output    11.125053
565      o5   o5_t2_ap_d2     GoogLeNet_loss3/classifier     0.950407
566      o5   o5_t2_ap_d2         GoogLeNet_pool3/3x3_s2   603.943848
567      o5   o5_t2_ap_d2  GoogLeNet_inception_4c/output   106.542091
568      o5   o5_t2_ap_d2  GoogLeNet_inception_3b/output   187.503448
569      o5   o5_t2_ap_d2         GoogLeNet_pool5/7x7_s1     0.389855
570      o5   o5_t2_ap_d2  GoogLeNet_inception_4a/output   187.717773
571      o5   o5_t2_ap_d2  GoogLeNet_inception_4b/output   142.322495
572      o5   o5_t2_ap_d2          GoogLeNet_pool1/norm1   572.771301
573      o5   o5_t2_ap_d2  GoogLeNet_inception_4d/output    37.520306
574      o5   o5_t2_ap_d2  GoogLeNet_inception_4e/output    10.593308
575      o5   o5_t2_ap_d2                 GoogLeNet_prob     0.000056
576      o5   o5_t2_mf_d1  GoogLeNet_inception_5b/output     3.681860
577      o5   o5_t2_mf_d1          GoogLeNet_conv2/norm2   250.393921
578      o5   o5_t2_mf_d1  GoogLeNet_inception_3a/output  1360.815796
579      o5   o5_t2_mf_d1         GoogLeNet_pool4/3x3_s2    38.499737
580      o5   o5_t2_mf_d1  GoogLeNet_inception_5a/output    20.643036
581      o5   o5_t2_mf_d1     GoogLeNet_loss3/classifier     1.016662
582      o5   o5_t2_mf_d1         GoogLeNet_pool3/3x3_s2   663.061584
583      o5   o5_t2_mf_d1  GoogLeNet_inception_4c/output   129.106827
584      o5   o5_t2_mf_d1  GoogLeNet_inception_3b/output   194.764816
585      o5   o5_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.520171
586      o5   o5_t2_mf_d1  GoogLeNet_inception_4a/output   202.888351
587      o5   o5_t2_mf_d1  GoogLeNet_inception_4b/output   156.480637
588      o5   o5_t2_mf_d1          GoogLeNet_pool1/norm1   521.209900
589      o5   o5_t2_mf_d1  GoogLeNet_inception_4d/output    54.451168
590      o5   o5_t2_mf_d1  GoogLeNet_inception_4e/output    15.050393
591      o5   o5_t2_mf_d1                 GoogLeNet_prob     0.000094
592      o5   o5_t2_mf_d2  GoogLeNet_inception_5b/output     3.412197
593      o5   o5_t2_mf_d2          GoogLeNet_conv2/norm2   303.021240
594      o5   o5_t2_mf_d2  GoogLeNet_inception_3a/output  1576.931152
595      o5   o5_t2_mf_d2         GoogLeNet_pool4/3x3_s2    42.232807
596      o5   o5_t2_mf_d2  GoogLeNet_inception_5a/output    18.013800
597      o5   o5_t2_mf_d2     GoogLeNet_loss3/classifier     1.321577
598      o5   o5_t2_mf_d2         GoogLeNet_pool3/3x3_s2   727.858704
599      o5   o5_t2_mf_d2  GoogLeNet_inception_4c/output   180.883896
600      o5   o5_t2_mf_d2  GoogLeNet_inception_3b/output   208.004227
601      o5   o5_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.591256
602      o5   o5_t2_mf_d2  GoogLeNet_inception_4a/output   252.434830
603      o5   o5_t2_mf_d2  GoogLeNet_inception_4b/output   215.448975
604      o5   o5_t2_mf_d2          GoogLeNet_pool1/norm1   693.855408
605      o5   o5_t2_mf_d2  GoogLeNet_inception_4d/output    67.734879
606      o5   o5_t2_mf_d2  GoogLeNet_inception_4e/output    17.359116
607      o5   o5_t2_mf_d2                 GoogLeNet_prob     0.000061
608      o5   o5_t2_rp_d1  GoogLeNet_inception_5b/output     2.832041
609      o5   o5_t2_rp_d1          GoogLeNet_conv2/norm2   226.684982
610      o5   o5_t2_rp_d1  GoogLeNet_inception_3a/output  1155.414551
611      o5   o5_t2_rp_d1         GoogLeNet_pool4/3x3_s2    23.407845
612      o5   o5_t2_rp_d1  GoogLeNet_inception_5a/output    12.539245
613      o5   o5_t2_rp_d1     GoogLeNet_loss3/classifier     1.263668
614      o5   o5_t2_rp_d1         GoogLeNet_pool3/3x3_s2   488.695648
615      o5   o5_t2_rp_d1  GoogLeNet_inception_4c/output    81.527573
616      o5   o5_t2_rp_d1  GoogLeNet_inception_3b/output   160.382431
617      o5   o5_t2_rp_d1         GoogLeNet_pool5/7x7_s1     0.630851
618      o5   o5_t2_rp_d1  GoogLeNet_inception_4a/output   141.384964
619      o5   o5_t2_rp_d1  GoogLeNet_inception_4b/output   101.478104
620      o5   o5_t2_rp_d1          GoogLeNet_pool1/norm1   453.829681
621      o5   o5_t2_rp_d1  GoogLeNet_inception_4d/output    36.104351
622      o5   o5_t2_rp_d1  GoogLeNet_inception_4e/output    10.160350
623      o5   o5_t2_rp_d1                 GoogLeNet_prob     0.000221
624      o5   o5_t2_rp_d2  GoogLeNet_inception_5b/output     2.892246
625      o5   o5_t2_rp_d2          GoogLeNet_conv2/norm2   247.470764
626      o5   o5_t2_rp_d2  GoogLeNet_inception_3a/output  1154.373901
627      o5   o5_t2_rp_d2         GoogLeNet_pool4/3x3_s2    24.603577
628      o5   o5_t2_rp_d2  GoogLeNet_inception_5a/output    12.314991
629      o5   o5_t2_rp_d2     GoogLeNet_loss3/classifier     1.185114
630      o5   o5_t2_rp_d2         GoogLeNet_pool3/3x3_s2   518.408508
631      o5   o5_t2_rp_d2  GoogLeNet_inception_4c/output   106.698959
632      o5   o5_t2_rp_d2  GoogLeNet_inception_3b/output   163.191483
633      o5   o5_t2_rp_d2         GoogLeNet_pool5/7x7_s1     0.575537
634      o5   o5_t2_rp_d2  GoogLeNet_inception_4a/output   167.455597
635      o5   o5_t2_rp_d2  GoogLeNet_inception_4b/output   121.418045
636      o5   o5_t2_rp_d2          GoogLeNet_pool1/norm1   485.397369
637      o5   o5_t2_rp_d2  GoogLeNet_inception_4d/output    41.506287
638      o5   o5_t2_rp_d2  GoogLeNet_inception_4e/output    10.716496
639      o5   o5_t2_rp_d2                 GoogLeNet_prob     0.000119
640      o6   o6_t1_cs_d1  GoogLeNet_inception_5b/output     1.322125
641      o6   o6_t1_cs_d1          GoogLeNet_conv2/norm2   133.379730
642      o6   o6_t1_cs_d1  GoogLeNet_inception_3a/output   504.554413
643      o6   o6_t1_cs_d1         GoogLeNet_pool4/3x3_s2    10.264295
644      o6   o6_t1_cs_d1  GoogLeNet_inception_5a/output     6.025912
645      o6   o6_t1_cs_d1     GoogLeNet_loss3/classifier     0.813718
646      o6   o6_t1_cs_d1         GoogLeNet_pool3/3x3_s2   231.004593
647      o6   o6_t1_cs_d1  GoogLeNet_inception_4c/output    40.228455
648      o6   o6_t1_cs_d1  GoogLeNet_inception_3b/output    81.558617
649      o6   o6_t1_cs_d1         GoogLeNet_pool5/7x7_s1     0.365442
650      o6   o6_t1_cs_d1  GoogLeNet_inception_4a/output    71.605103
651      o6   o6_t1_cs_d1  GoogLeNet_inception_4b/output    49.411522
652      o6   o6_t1_cs_d1          GoogLeNet_pool1/norm1   201.160461
653      o6   o6_t1_cs_d1  GoogLeNet_inception_4d/output    17.147678
654      o6   o6_t1_cs_d1  GoogLeNet_inception_4e/output     4.192998
655      o6   o6_t1_cs_d1                 GoogLeNet_prob     0.000148
656      o6   o6_t1_cs_d2  GoogLeNet_inception_5b/output     2.081695
657      o6   o6_t1_cs_d2          GoogLeNet_conv2/norm2   194.648483
658      o6   o6_t1_cs_d2  GoogLeNet_inception_3a/output  1014.818237
659      o6   o6_t1_cs_d2         GoogLeNet_pool4/3x3_s2    22.894817
660      o6   o6_t1_cs_d2  GoogLeNet_inception_5a/output    10.712893
661      o6   o6_t1_cs_d2     GoogLeNet_loss3/classifier     0.950679
662      o6   o6_t1_cs_d2         GoogLeNet_pool3/3x3_s2   494.908447
663      o6   o6_t1_cs_d2  GoogLeNet_inception_4c/output    93.233566
664      o6   o6_t1_cs_d2  GoogLeNet_inception_3b/output   144.851395
665      o6   o6_t1_cs_d2         GoogLeNet_pool5/7x7_s1     0.501340
666      o6   o6_t1_cs_d2  GoogLeNet_inception_4a/output   142.493530
667      o6   o6_t1_cs_d2  GoogLeNet_inception_4b/output   113.583290
668      o6   o6_t1_cs_d2          GoogLeNet_pool1/norm1   370.555176
669      o6   o6_t1_cs_d2  GoogLeNet_inception_4d/output    36.197311
670      o6   o6_t1_cs_d2  GoogLeNet_inception_4e/output     9.283859
671      o6   o6_t1_cs_d2                 GoogLeNet_prob     0.000034
672      o6   o6_t2_ap_d1  GoogLeNet_inception_5b/output     2.892105
673      o6   o6_t2_ap_d1          GoogLeNet_conv2/norm2   248.232651
674      o6   o6_t2_ap_d1  GoogLeNet_inception_3a/output  1404.813110
675      o6   o6_t2_ap_d1         GoogLeNet_pool4/3x3_s2    35.389503
676      o6   o6_t2_ap_d1  GoogLeNet_inception_5a/output    16.726532
677      o6   o6_t2_ap_d1     GoogLeNet_loss3/classifier     1.483150
678      o6   o6_t2_ap_d1         GoogLeNet_pool3/3x3_s2   683.718323
679      o6   o6_t2_ap_d1  GoogLeNet_inception_4c/output   137.224152
680      o6   o6_t2_ap_d1  GoogLeNet_inception_3b/output   184.820831
681      o6   o6_t2_ap_d1         GoogLeNet_pool5/7x7_s1     0.714934
682      o6   o6_t2_ap_d1  GoogLeNet_inception_4a/output   213.464447
683      o6   o6_t2_ap_d1  GoogLeNet_inception_4b/output   170.204514
684      o6   o6_t2_ap_d1          GoogLeNet_pool1/norm1   537.379700
685      o6   o6_t2_ap_d1  GoogLeNet_inception_4d/output    49.305035
686      o6   o6_t2_ap_d1  GoogLeNet_inception_4e/output    14.053645
687      o6   o6_t2_ap_d1                 GoogLeNet_prob     0.000075
688      o6   o6_t2_ap_d2  GoogLeNet_inception_5b/output     3.511097
689      o6   o6_t2_ap_d2          GoogLeNet_conv2/norm2   233.738846
690      o6   o6_t2_ap_d2  GoogLeNet_inception_3a/output  1158.532593
691      o6   o6_t2_ap_d2         GoogLeNet_pool4/3x3_s2    34.803345
692      o6   o6_t2_ap_d2  GoogLeNet_inception_5a/output    17.682442
693      o6   o6_t2_ap_d2     GoogLeNet_loss3/classifier     1.576177
694      o6   o6_t2_ap_d2         GoogLeNet_pool3/3x3_s2   495.405518
695      o6   o6_t2_ap_d2  GoogLeNet_inception_4c/output   120.101868
696      o6   o6_t2_ap_d2  GoogLeNet_inception_3b/output   153.760315
697      o6   o6_t2_ap_d2         GoogLeNet_pool5/7x7_s1     0.611619
698      o6   o6_t2_ap_d2  GoogLeNet_inception_4a/output   155.482849
699      o6   o6_t2_ap_d2  GoogLeNet_inception_4b/output   134.859467
700      o6   o6_t2_ap_d2          GoogLeNet_pool1/norm1   512.033447
701      o6   o6_t2_ap_d2  GoogLeNet_inception_4d/output    49.299782
702      o6   o6_t2_ap_d2  GoogLeNet_inception_4e/output    12.986861
703      o6   o6_t2_ap_d2                 GoogLeNet_prob     0.000170
704      o6   o6_t2_mf_d1  GoogLeNet_inception_5b/output     3.307345
705      o6   o6_t2_mf_d1          GoogLeNet_conv2/norm2   259.010345
706      o6   o6_t2_mf_d1  GoogLeNet_inception_3a/output  1322.065186
707      o6   o6_t2_mf_d1         GoogLeNet_pool4/3x3_s2    36.707668
708      o6   o6_t2_mf_d1  GoogLeNet_inception_5a/output    18.485693
709      o6   o6_t2_mf_d1     GoogLeNet_loss3/classifier     1.047666
710      o6   o6_t2_mf_d1         GoogLeNet_pool3/3x3_s2   573.159607
711      o6   o6_t2_mf_d1  GoogLeNet_inception_4c/output   140.991516
712      o6   o6_t2_mf_d1  GoogLeNet_inception_3b/output   175.926697
713      o6   o6_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.554848
714      o6   o6_t2_mf_d1  GoogLeNet_inception_4a/output   180.633987
715      o6   o6_t2_mf_d1  GoogLeNet_inception_4b/output   156.588974
716      o6   o6_t2_mf_d1          GoogLeNet_pool1/norm1   570.793274
717      o6   o6_t2_mf_d1  GoogLeNet_inception_4d/output    54.806000
718      o6   o6_t2_mf_d1  GoogLeNet_inception_4e/output    14.714005
719      o6   o6_t2_mf_d1                 GoogLeNet_prob     0.000067
720      o6   o6_t2_mf_d2  GoogLeNet_inception_5b/output     3.231099
721      o6   o6_t2_mf_d2          GoogLeNet_conv2/norm2   207.762680
722      o6   o6_t2_mf_d2  GoogLeNet_inception_3a/output  1138.831787
723      o6   o6_t2_mf_d2         GoogLeNet_pool4/3x3_s2    33.061432
724      o6   o6_t2_mf_d2  GoogLeNet_inception_5a/output    15.823020
725      o6   o6_t2_mf_d2     GoogLeNet_loss3/classifier     1.460792
726      o6   o6_t2_mf_d2         GoogLeNet_pool3/3x3_s2   481.851349
