     Target    Comparison                         Layer      Distance
345      o4   o4_t1_cs_d1       AlexNet_finetuned_norm2  6.988433e+02
346      o4   o4_t1_cs_d1       AlexNet_finetuned_pool2  1.386345e+03
347      o4   o4_t1_cs_d1       AlexNet_finetuned_pool1  2.035193e+04
348      o4   o4_t1_cs_d1       AlexNet_finetuned_norm1  8.142423e+02
349      o4   o4_t1_cs_d1       AlexNet_finetuned_pool5  4.412584e+02
350      o4   o4_t1_cs_d2  AlexNet_finetuned_fc8_blocks  1.000957e+01
351      o4   o4_t1_cs_d2         AlexNet_finetuned_fc6  4.162010e+01
352      o4   o4_t1_cs_d2         AlexNet_finetuned_fc7  3.451257e+00
353      o4   o4_t1_cs_d2       AlexNet_finetuned_conv4  2.779653e+02
354      o4   o4_t1_cs_d2        AlexNet_finetuned_prob  1.872363e-03
355      o4   o4_t1_cs_d2       AlexNet_finetuned_conv3  4.437056e+02
356      o4   o4_t1_cs_d2       AlexNet_finetuned_conv2  3.419568e+02
357      o4   o4_t1_cs_d2       AlexNet_finetuned_conv1  5.061358e+03
358      o4   o4_t1_cs_d2       AlexNet_finetuned_conv5  9.487988e+01
359      o4   o4_t1_cs_d2       AlexNet_finetuned_norm2  4.269463e+02
360      o4   o4_t1_cs_d2       AlexNet_finetuned_pool2  8.607787e+02
361      o4   o4_t1_cs_d2       AlexNet_finetuned_pool1  1.446778e+04
362      o4   o4_t1_cs_d2       AlexNet_finetuned_norm1  4.551866e+02
363      o4   o4_t1_cs_d2       AlexNet_finetuned_pool5  3.097975e+02
364      o4   o4_t2_ap_d1  AlexNet_finetuned_fc8_blocks  1.623318e+01
365      o4   o4_t2_ap_d1         AlexNet_finetuned_fc6  8.362338e+01
366      o4   o4_t2_ap_d1         AlexNet_finetuned_fc7  6.258731e+00
367      o4   o4_t2_ap_d1       AlexNet_finetuned_conv4  5.098372e+02
368      o4   o4_t2_ap_d1        AlexNet_finetuned_prob  1.188709e-02
369      o4   o4_t2_ap_d1       AlexNet_finetuned_conv3  7.475651e+02
370      o4   o4_t2_ap_d1       AlexNet_finetuned_conv2  5.328552e+02
371      o4   o4_t2_ap_d1       AlexNet_finetuned_conv1  7.196782e+03
372      o4   o4_t2_ap_d1       AlexNet_finetuned_conv5  1.783037e+02
373      o4   o4_t2_ap_d1       AlexNet_finetuned_norm2  7.061844e+02
374      o4   o4_t2_ap_d1       AlexNet_finetuned_pool2  1.381569e+03
375      o4   o4_t2_ap_d1       AlexNet_finetuned_pool1  2.209257e+04
376      o4   o4_t2_ap_d1       AlexNet_finetuned_norm1  7.786479e+02
377      o4   o4_t2_ap_d1       AlexNet_finetuned_pool5  6.024821e+02
378      o4   o4_t2_ap_d2  AlexNet_finetuned_fc8_blocks  3.195756e+00
379      o4   o4_t2_ap_d2         AlexNet_finetuned_fc6  2.029959e+01
380      o4   o4_t2_ap_d2         AlexNet_finetuned_fc7  1.470527e+00
381      o4   o4_t2_ap_d2       AlexNet_finetuned_conv4  2.132402e+02
382      o4   o4_t2_ap_d2        AlexNet_finetuned_prob  1.308162e-03
383      o4   o4_t2_ap_d2       AlexNet_finetuned_conv3  3.521803e+02
384      o4   o4_t2_ap_d2       AlexNet_finetuned_conv2  2.965500e+02
385      o4   o4_t2_ap_d2       AlexNet_finetuned_conv1  4.478376e+03
386      o4   o4_t2_ap_d2       AlexNet_finetuned_conv5  6.197689e+01
387      o4   o4_t2_ap_d2       AlexNet_finetuned_norm2  3.561741e+02
388      o4   o4_t2_ap_d2       AlexNet_finetuned_pool2  6.921282e+02
389      o4   o4_t2_ap_d2       AlexNet_finetuned_pool1  1.224475e+04
390      o4   o4_t2_ap_d2       AlexNet_finetuned_norm1  4.141185e+02
391      o4   o4_t2_ap_d2       AlexNet_finetuned_pool5  1.819971e+02
392      o4   o4_t2_mf_d1  AlexNet_finetuned_fc8_blocks  8.703246e+00
393      o4   o4_t2_mf_d1         AlexNet_finetuned_fc6  4.343696e+01
394      o4   o4_t2_mf_d1         AlexNet_finetuned_fc7  3.624125e+00
395      o4   o4_t2_mf_d1       AlexNet_finetuned_conv4  3.900623e+02
396      o4   o4_t2_mf_d1        AlexNet_finetuned_prob  2.493057e-03
397      o4   o4_t2_mf_d1       AlexNet_finetuned_conv3  5.856193e+02
398      o4   o4_t2_mf_d1       AlexNet_finetuned_conv2  4.254643e+02
399      o4   o4_t2_mf_d1       AlexNet_finetuned_conv1  5.677542e+03
400      o4   o4_t2_mf_d1       AlexNet_finetuned_conv5  1.224117e+02
401      o4   o4_t2_mf_d1       AlexNet_finetuned_norm2  5.606277e+02
402      o4   o4_t2_mf_d1       AlexNet_finetuned_pool2  1.111335e+03
403      o4   o4_t2_mf_d1       AlexNet_finetuned_pool1  1.640850e+04
404      o4   o4_t2_mf_d1       AlexNet_finetuned_norm1  6.338575e+02
405      o4   o4_t2_mf_d1       AlexNet_finetuned_pool5  3.854082e+02
406      o4   o4_t2_mf_d2  AlexNet_finetuned_fc8_blocks  3.968073e+00
407      o4   o4_t2_mf_d2         AlexNet_finetuned_fc6  4.387611e+01
408      o4   o4_t2_mf_d2         AlexNet_finetuned_fc7  2.943237e+00
409      o4   o4_t2_mf_d2       AlexNet_finetuned_conv4  3.954814e+02
410      o4   o4_t2_mf_d2        AlexNet_finetuned_prob  9.526910e-04
411      o4   o4_t2_mf_d2       AlexNet_finetuned_conv3  6.739341e+02
412      o4   o4_t2_mf_d2       AlexNet_finetuned_conv2  4.822173e+02
413      o4   o4_t2_mf_d2       AlexNet_finetuned_conv1  6.391622e+03
414      o4   o4_t2_mf_d2       AlexNet_finetuned_conv5  1.054969e+02
415      o4   o4_t2_mf_d2       AlexNet_finetuned_norm2  6.765209e+02
416      o4   o4_t2_mf_d2       AlexNet_finetuned_pool2  1.341860e+03
417      o4   o4_t2_mf_d2       AlexNet_finetuned_pool1  1.879037e+04
418      o4   o4_t2_mf_d2       AlexNet_finetuned_norm1  7.047018e+02
419      o4   o4_t2_mf_d2       AlexNet_finetuned_pool5  3.445806e+02
420      o4   o4_t2_rp_d1  AlexNet_finetuned_fc8_blocks  3.925327e+01
421      o4   o4_t2_rp_d1         AlexNet_finetuned_fc6  5.152871e+01
422      o4   o4_t2_rp_d1         AlexNet_finetuned_fc7  7.350938e+00
423      o4   o4_t2_rp_d1       AlexNet_finetuned_conv4  2.390249e+02
424      o4   o4_t2_rp_d1        AlexNet_finetuned_prob  2.480554e-03
425      o4   o4_t2_rp_d1       AlexNet_finetuned_conv3  3.687708e+02
426      o4   o4_t2_rp_d1       AlexNet_finetuned_conv2  2.739234e+02
427      o4   o4_t2_rp_d1       AlexNet_finetuned_conv1  3.841718e+03
428      o4   o4_t2_rp_d1       AlexNet_finetuned_conv5  7.681135e+01
429      o4   o4_t2_rp_d1       AlexNet_finetuned_norm2  3.425213e+02
430      o4   o4_t2_rp_d1       AlexNet_finetuned_pool2  6.927878e+02
431      o4   o4_t2_rp_d1       AlexNet_finetuned_pool1  1.144502e+04
432      o4   o4_t2_rp_d1       AlexNet_finetuned_norm1  3.732764e+02
433      o4   o4_t2_rp_d1       AlexNet_finetuned_pool5  2.569168e+02
434      o4   o4_t2_rp_d2  AlexNet_finetuned_fc8_blocks  1.156853e+01
435      o4   o4_t2_rp_d2         AlexNet_finetuned_fc6  3.986399e+01
436      o4   o4_t2_rp_d2         AlexNet_finetuned_fc7  3.671847e+00
437      o4   o4_t2_rp_d2       AlexNet_finetuned_conv4  3.011204e+02
438      o4   o4_t2_rp_d2        AlexNet_finetuned_prob  4.065979e-03
439      o4   o4_t2_rp_d2       AlexNet_finetuned_conv3  4.568086e+02
440      o4   o4_t2_rp_d2       AlexNet_finetuned_conv2  3.606198e+02
441      o4   o4_t2_rp_d2       AlexNet_finetuned_conv1  5.025127e+03
442      o4   o4_t2_rp_d2       AlexNet_finetuned_conv5  9.886484e+01
443      o4   o4_t2_rp_d2       AlexNet_finetuned_norm2  4.247585e+02
444      o4   o4_t2_rp_d2       AlexNet_finetuned_pool2  8.235532e+02
445      o4   o4_t2_rp_d2       AlexNet_finetuned_pool1  1.441012e+04
446      o4   o4_t2_rp_d2       AlexNet_finetuned_norm1  4.943082e+02
447      o4   o4_t2_rp_d2       AlexNet_finetuned_pool5  3.024491e+02
448      o5   o5_t1_cs_d1  AlexNet_finetuned_fc8_blocks  1.747904e+01
449      o5   o5_t1_cs_d1         AlexNet_finetuned_fc6  6.574619e+01
450      o5   o5_t1_cs_d1         AlexNet_finetuned_fc7  6.150000e+00
451      o5   o5_t1_cs_d1       AlexNet_finetuned_conv4  4.328004e+02
452      o5   o5_t1_cs_d1        AlexNet_finetuned_prob  1.177315e-02
453      o5   o5_t1_cs_d1       AlexNet_finetuned_conv3  6.330794e+02
454      o5   o5_t1_cs_d1       AlexNet_finetuned_conv2  4.743318e+02
455      o5   o5_t1_cs_d1       AlexNet_finetuned_conv1  6.724151e+03
456      o5   o5_t1_cs_d1       AlexNet_finetuned_conv5  1.784135e+02
457      o5   o5_t1_cs_d1       AlexNet_finetuned_norm2  6.004357e+02
458      o5   o5_t1_cs_d1       AlexNet_finetuned_pool2  1.212422e+03
459      o5   o5_t1_cs_d1       AlexNet_finetuned_pool1  1.949069e+04
460      o5   o5_t1_cs_d1       AlexNet_finetuned_norm1  6.958137e+02
461      o5   o5_t1_cs_d1       AlexNet_finetuned_pool5  5.099718e+02
462      o5   o5_t1_cs_d2  AlexNet_finetuned_fc8_blocks  9.749045e+00
463      o5   o5_t1_cs_d2         AlexNet_finetuned_fc6  8.843251e+01
464      o5   o5_t1_cs_d2         AlexNet_finetuned_fc7  5.198812e+00
465      o5   o5_t1_cs_d2       AlexNet_finetuned_conv4  6.016945e+02
466      o5   o5_t1_cs_d2        AlexNet_finetuned_prob  9.248348e-06
467      o5   o5_t1_cs_d2       AlexNet_finetuned_conv3  8.560137e+02
468      o5   o5_t1_cs_d2       AlexNet_finetuned_conv2  5.450753e+02
469      o5   o5_t1_cs_d2       AlexNet_finetuned_conv1  8.222627e+03
470      o5   o5_t1_cs_d2       AlexNet_finetuned_conv5  2.484653e+02
471      o5   o5_t1_cs_d2       AlexNet_finetuned_norm2  7.810449e+02
472      o5   o5_t1_cs_d2       AlexNet_finetuned_pool2  1.463341e+03
473      o5   o5_t1_cs_d2       AlexNet_finetuned_pool1  2.490957e+04
474      o5   o5_t1_cs_d2       AlexNet_finetuned_norm1  8.618846e+02
475      o5   o5_t1_cs_d2       AlexNet_finetuned_pool5  7.722186e+02
476      o5   o5_t2_ap_d1  AlexNet_finetuned_fc8_blocks  2.001260e+00
477      o5   o5_t2_ap_d1         AlexNet_finetuned_fc6  1.766234e+01
478      o5   o5_t2_ap_d1         AlexNet_finetuned_fc7  1.240093e+00
479      o5   o5_t2_ap_d1       AlexNet_finetuned_conv4  1.403692e+02
480      o5   o5_t2_ap_d1        AlexNet_finetuned_prob  2.938717e-06
481      o5   o5_t2_ap_d1       AlexNet_finetuned_conv3  2.079318e+02
482      o5   o5_t2_ap_d1       AlexNet_finetuned_conv2  2.106073e+02
483      o5   o5_t2_ap_d1       AlexNet_finetuned_conv1  4.755560e+03
484      o5   o5_t2_ap_d1       AlexNet_finetuned_conv5  5.551978e+01
485      o5   o5_t2_ap_d1       AlexNet_finetuned_norm2  2.211839e+02
486      o5   o5_t2_ap_d1       AlexNet_finetuned_pool2  4.072476e+02
487      o5   o5_t2_ap_d1       AlexNet_finetuned_pool1  8.894033e+03
488      o5   o5_t2_ap_d1       AlexNet_finetuned_norm1  3.339305e+02
489      o5   o5_t2_ap_d1       AlexNet_finetuned_pool5  1.435019e+02
490      o5   o5_t2_ap_d2  AlexNet_finetuned_fc8_blocks  9.105466e+00
491      o5   o5_t2_ap_d2         AlexNet_finetuned_fc6  5.396897e+01
492      o5   o5_t2_ap_d2         AlexNet_finetuned_fc7  3.836520e+00
493      o5   o5_t2_ap_d2       AlexNet_finetuned_conv4  4.227047e+02
494      o5   o5_t2_ap_d2        AlexNet_finetuned_prob  7.760264e-03
495      o5   o5_t2_ap_d2       AlexNet_finetuned_conv3  6.001971e+02
496      o5   o5_t2_ap_d2       AlexNet_finetuned_conv2  4.296903e+02
497      o5   o5_t2_ap_d2       AlexNet_finetuned_conv1  7.337318e+03
498      o5   o5_t2_ap_d2       AlexNet_finetuned_conv5  1.742077e+02
499      o5   o5_t2_ap_d2       AlexNet_finetuned_norm2  5.700239e+02
500      o5   o5_t2_ap_d2       AlexNet_finetuned_pool2  1.047863e+03
501      o5   o5_t2_ap_d2       AlexNet_finetuned_pool1  2.082701e+04
502      o5   o5_t2_ap_d2       AlexNet_finetuned_norm1  6.905454e+02
503      o5   o5_t2_ap_d2       AlexNet_finetuned_pool5  4.884041e+02
504      o5   o5_t2_mf_d1  AlexNet_finetuned_fc8_blocks  5.162835e+01
505      o5   o5_t2_mf_d1         AlexNet_finetuned_fc6  1.136511e+02
506      o5   o5_t2_mf_d1         AlexNet_finetuned_fc7  1.207554e+01
507      o5   o5_t2_mf_d1       AlexNet_finetuned_conv4  4.968188e+02
508      o5   o5_t2_mf_d1        AlexNet_finetuned_prob  1.342764e-02
509      o5   o5_t2_mf_d1       AlexNet_finetuned_conv3  7.035521e+02
510      o5   o5_t2_mf_d1       AlexNet_finetuned_conv2  4.387147e+02
511      o5   o5_t2_mf_d1       AlexNet_finetuned_conv1  6.229722e+03
512      o5   o5_t2_mf_d1       AlexNet_finetuned_conv5  2.183391e+02
513      o5   o5_t2_mf_d1       AlexNet_finetuned_norm2  6.214205e+02
514      o5   o5_t2_mf_d1       AlexNet_finetuned_pool2  1.167626e+03
515      o5   o5_t2_mf_d1       AlexNet_finetuned_pool1  1.901635e+04
516      o5   o5_t2_mf_d1       AlexNet_finetuned_norm1  6.656152e+02
517      o5   o5_t2_mf_d1       AlexNet_finetuned_pool5  7.608141e+02
518      o5   o5_t2_mf_d2  AlexNet_finetuned_fc8_blocks  9.095780e+00
519      o5   o5_t2_mf_d2         AlexNet_finetuned_fc6  8.953510e+01
520      o5   o5_t2_mf_d2         AlexNet_finetuned_fc7  5.249455e+00
521      o5   o5_t2_mf_d2       AlexNet_finetuned_conv4  6.093921e+02
522      o5   o5_t2_mf_d2        AlexNet_finetuned_prob  1.151452e-05
523      o5   o5_t2_mf_d2       AlexNet_finetuned_conv3  8.743419e+02
524      o5   o5_t2_mf_d2       AlexNet_finetuned_conv2  5.476023e+02
525      o5   o5_t2_mf_d2       AlexNet_finetuned_conv1  8.015034e+03
526      o5   o5_t2_mf_d2       AlexNet_finetuned_conv5  2.472219e+02
527      o5   o5_t2_mf_d2       AlexNet_finetuned_norm2  7.832534e+02
528      o5   o5_t2_mf_d2       AlexNet_finetuned_pool2  1.469688e+03
529      o5   o5_t2_mf_d2       AlexNet_finetuned_pool1  2.435496e+04
530      o5   o5_t2_mf_d2       AlexNet_finetuned_norm1  8.589411e+02
531      o5   o5_t2_mf_d2       AlexNet_finetuned_pool5  7.531807e+02
532      o5   o5_t2_rp_d1  AlexNet_finetuned_fc8_blocks  1.390136e+01
533      o5   o5_t2_rp_d1         AlexNet_finetuned_fc6  5.767131e+01
534      o5   o5_t2_rp_d1         AlexNet_finetuned_fc7  5.958404e+00
535      o5   o5_t2_rp_d1       AlexNet_finetuned_conv4  3.021856e+02
536      o5   o5_t2_rp_d1        AlexNet_finetuned_prob  1.446026e-05
537      o5   o5_t2_rp_d1       AlexNet_finetuned_conv3  4.524725e+02
538      o5   o5_t2_rp_d1       AlexNet_finetuned_conv2  3.535305e+02
539      o5   o5_t2_rp_d1       AlexNet_finetuned_conv1  6.168722e+03
540      o5   o5_t2_rp_d1       AlexNet_finetuned_conv5  1.267000e+02
541      o5   o5_t2_rp_d1       AlexNet_finetuned_norm2  4.361152e+02
542      o5   o5_t2_rp_d1       AlexNet_finetuned_pool2  8.171566e+02
543      o5   o5_t2_rp_d1       AlexNet_finetuned_pool1  1.617314e+04
544      o5   o5_t2_rp_d1       AlexNet_finetuned_norm1  5.606971e+02
545      o5   o5_t2_rp_d1       AlexNet_finetuned_pool5  3.578142e+02
546      o5   o5_t2_rp_d2  AlexNet_finetuned_fc8_blocks  1.254461e+01
547      o5   o5_t2_rp_d2         AlexNet_finetuned_fc6  5.232672e+01
548      o5   o5_t2_rp_d2         AlexNet_finetuned_fc7  5.219246e+00
549      o5   o5_t2_rp_d2       AlexNet_finetuned_conv4  3.608289e+02
550      o5   o5_t2_rp_d2        AlexNet_finetuned_prob  3.725507e-04
551      o5   o5_t2_rp_d2       AlexNet_finetuned_conv3  5.197068e+02
552      o5   o5_t2_rp_d2       AlexNet_finetuned_conv2  3.888353e+02
553      o5   o5_t2_rp_d2       AlexNet_finetuned_conv1  5.989475e+03
554      o5   o5_t2_rp_d2       AlexNet_finetuned_conv5  1.426277e+02
555      o5   o5_t2_rp_d2       AlexNet_finetuned_norm2  4.653462e+02
556      o5   o5_t2_rp_d2       AlexNet_finetuned_pool2  8.893547e+02
557      o5   o5_t2_rp_d2       AlexNet_finetuned_pool1  1.592935e+04
558      o5   o5_t2_rp_d2       AlexNet_finetuned_norm1  5.771957e+02
559      o5   o5_t2_rp_d2       AlexNet_finetuned_pool5  3.711664e+02
560      o6   o6_t1_cs_d1  AlexNet_finetuned_fc8_blocks  6.317317e+00
561      o6   o6_t1_cs_d1         AlexNet_finetuned_fc6  1.896767e+01
562      o6   o6_t1_cs_d1         AlexNet_finetuned_fc7  2.456378e+00
563      o6   o6_t1_cs_d1       AlexNet_finetuned_conv4  1.087276e+02
564      o6   o6_t1_cs_d1        AlexNet_finetuned_prob  1.245668e-02
565      o6   o6_t1_cs_d1       AlexNet_finetuned_conv3  1.564594e+02
566      o6   o6_t1_cs_d1       AlexNet_finetuned_conv2  1.545025e+02
567      o6   o6_t1_cs_d1       AlexNet_finetuned_conv1  2.528655e+03
568      o6   o6_t1_cs_d1       AlexNet_finetuned_conv5  4.347451e+01
569      o6   o6_t1_cs_d1       AlexNet_finetuned_norm2  1.720974e+02
570      o6   o6_t1_cs_d1       AlexNet_finetuned_pool2  3.341527e+02
571      o6   o6_t1_cs_d1       AlexNet_finetuned_pool1  5.243080e+03
572      o6   o6_t1_cs_d1       AlexNet_finetuned_norm1  2.295605e+02
573      o6   o6_t1_cs_d1       AlexNet_finetuned_pool5  1.297304e+02
574      o6   o6_t1_cs_d2  AlexNet_finetuned_fc8_blocks  4.532075e+00
575      o6   o6_t1_cs_d2         AlexNet_finetuned_fc6  2.889039e+01
576      o6   o6_t1_cs_d2         AlexNet_finetuned_fc7  2.533679e+00
577      o6   o6_t1_cs_d2       AlexNet_finetuned_conv4  2.890994e+02
578      o6   o6_t1_cs_d2        AlexNet_finetuned_prob  1.051578e-03
579      o6   o6_t1_cs_d2       AlexNet_finetuned_conv3  4.410951e+02
580      o6   o6_t1_cs_d2       AlexNet_finetuned_conv2  3.119013e+02
581      o6   o6_t1_cs_d2       AlexNet_finetuned_conv1  4.110053e+03
582      o6   o6_t1_cs_d2       AlexNet_finetuned_conv5  1.119046e+02
583      o6   o6_t1_cs_d2       AlexNet_finetuned_norm2  4.261690e+02
584      o6   o6_t1_cs_d2       AlexNet_finetuned_pool2  8.226777e+02
585      o6   o6_t1_cs_d2       AlexNet_finetuned_pool1  1.147161e+04
586      o6   o6_t1_cs_d2       AlexNet_finetuned_norm1  4.550465e+02
587      o6   o6_t1_cs_d2       AlexNet_finetuned_pool5  3.430446e+02
588      o6   o6_t2_ap_d1  AlexNet_finetuned_fc8_blocks  3.585648e+01
589      o6   o6_t2_ap_d1         AlexNet_finetuned_fc6  7.335529e+01
590      o6   o6_t2_ap_d1         AlexNet_finetuned_fc7  8.573019e+00
591      o6   o6_t2_ap_d1       AlexNet_finetuned_conv4  4.339858e+02
592      o6   o6_t2_ap_d1        AlexNet_finetuned_prob  1.307416e-02
593      o6   o6_t2_ap_d1       AlexNet_finetuned_conv3  6.514366e+02
594      o6   o6_t2_ap_d1       AlexNet_finetuned_conv2  4.280812e+02
595      o6   o6_t2_ap_d1       AlexNet_finetuned_conv1  5.905826e+03
596      o6   o6_t2_ap_d1       AlexNet_finetuned_conv5  1.626212e+02
597      o6   o6_t2_ap_d1       AlexNet_finetuned_norm2  6.274132e+02
598      o6   o6_t2_ap_d1       AlexNet_finetuned_pool2  1.224985e+03
599      o6   o6_t2_ap_d1       AlexNet_finetuned_pool1  1.780980e+04
600      o6   o6_t2_ap_d1       AlexNet_finetuned_norm1  6.458330e+02
601      o6   o6_t2_ap_d1       AlexNet_finetuned_pool5  5.630965e+02
602      o6   o6_t2_ap_d2  AlexNet_finetuned_fc8_blocks  1.496838e+01
603      o6   o6_t2_ap_d2         AlexNet_finetuned_fc6  5.611146e+01
604      o6   o6_t2_ap_d2         AlexNet_finetuned_fc7  5.101796e+00
605      o6   o6_t2_ap_d2       AlexNet_finetuned_conv4  3.760724e+02
606      o6   o6_t2_ap_d2        AlexNet_finetuned_prob  9.220631e-03
607      o6   o6_t2_ap_d2       AlexNet_finetuned_conv3  5.335919e+02
608      o6   o6_t2_ap_d2       AlexNet_finetuned_conv2  4.001385e+02
609      o6   o6_t2_ap_d2       AlexNet_finetuned_conv1  5.205918e+03
610      o6   o6_t2_ap_d2       AlexNet_finetuned_conv5  1.301496e+02
611      o6   o6_t2_ap_d2       AlexNet_finetuned_norm2  5.087498e+02
612      o6   o6_t2_ap_d2       AlexNet_finetuned_pool2  9.917913e+02
613      o6   o6_t2_ap_d2       AlexNet_finetuned_pool1  1.465889e+04
614      o6   o6_t2_ap_d2       AlexNet_finetuned_norm1  5.593873e+02
615      o6   o6_t2_ap_d2       AlexNet_finetuned_pool5  4.906141e+02
616      o6   o6_t2_mf_d1  AlexNet_finetuned_fc8_blocks  7.060352e+01
617      o6   o6_t2_mf_d1         AlexNet_finetuned_fc6  1.221289e+02
618      o6   o6_t2_mf_d1         AlexNet_finetuned_fc7  1.372202e+01
619      o6   o6_t2_mf_d1       AlexNet_finetuned_conv4  4.951158e+02
620      o6   o6_t2_mf_d1        AlexNet_finetuned_prob  1.451252e-02
621      o6   o6_t2_mf_d1       AlexNet_finetuned_conv3  6.251703e+02
622      o6   o6_t2_mf_d1       AlexNet_finetuned_conv2  4.522004e+02
623      o6   o6_t2_mf_d1       AlexNet_finetuned_conv1  5.809646e+03
624      o6   o6_t2_mf_d1       AlexNet_finetuned_conv5  2.312626e+02
625      o6   o6_t2_mf_d1       AlexNet_finetuned_norm2  5.779677e+02
626      o6   o6_t2_mf_d1       AlexNet_finetuned_pool2  1.117261e+03
627      o6   o6_t2_mf_d1       AlexNet_finetuned_pool1  1.825589e+04
628      o6   o6_t2_mf_d1       AlexNet_finetuned_norm1  6.586060e+02
629      o6   o6_t2_mf_d1       AlexNet_finetuned_pool5  8.306638e+02
630      o6   o6_t2_mf_d2  AlexNet_finetuned_fc8_blocks  1.843130e+01
631      o6   o6_t2_mf_d2         AlexNet_finetuned_fc6  5.889534e+01
632      o6   o6_t2_mf_d2         AlexNet_finetuned_fc7  6.148141e+00
633      o6   o6_t2_mf_d2       AlexNet_finetuned_conv4  3.707961e+02
634      o6   o6_t2_mf_d2        AlexNet_finetuned_prob  7.796853e-03
635      o6   o6_t2_mf_d2       AlexNet_finetuned_conv3  5.336645e+02
636      o6   o6_t2_mf_d2       AlexNet_finetuned_conv2  4.058504e+02
637      o6   o6_t2_mf_d2       AlexNet_finetuned_conv1  4.769417e+03
638      o6   o6_t2_mf_d2       AlexNet_finetuned_conv5  1.314717e+02
639      o6   o6_t2_mf_d2       AlexNet_finetuned_norm2  4.869877e+02
640      o6   o6_t2_mf_d2       AlexNet_finetuned_pool2  9.485381e+02
641      o6   o6_t2_mf_d2       AlexNet_finetuned_pool1  1.593866e+04
642      o6   o6_t2_mf_d2       AlexNet_finetuned_norm1  5.423655e+02
643      o6   o6_t2_mf_d2       AlexNet_finetuned_pool5  4.644286e+02
644      o6   o6_t2_rp_d1  AlexNet_finetuned_fc8_blocks  2.373744e+01
645      o6   o6_t2_rp_d1         AlexNet_finetuned_fc6  5.787836e+01
646      o6   o6_t2_rp_d1         AlexNet_finetuned_fc7  6.007022e+00
647      o6   o6_t2_rp_d1       AlexNet_finetuned_conv4  3.336015e+02
648      o6   o6_t2_rp_d1        AlexNet_finetuned_prob  1.058877e-02
649      o6   o6_t2_rp_d1       AlexNet_finetuned_conv3  4.671486e+02
650      o6   o6_t2_rp_d1       AlexNet_finetuned_conv2  3.193463e+02
651      o6   o6_t2_rp_d1       AlexNet_finetuned_conv1  3.747904e+03
652      o6   o6_t2_rp_d1       AlexNet_finetuned_conv5  1.184764e+02
653      o6   o6_t2_rp_d1       AlexNet_finetuned_norm2  4.286736e+02
654      o6   o6_t2_rp_d1       AlexNet_finetuned_pool2  8.285502e+02
655      o6   o6_t2_rp_d1       AlexNet_finetuned_pool1  1.311329e+04
656      o6   o6_t2_rp_d1       AlexNet_finetuned_norm1  4.451476e+02
657      o6   o6_t2_rp_d1       AlexNet_finetuned_pool5  4.335575e+02
658      o6   o6_t2_rp_d2  AlexNet_finetuned_fc8_blocks  5.826915e+00
659      o6   o6_t2_rp_d2         AlexNet_finetuned_fc6  1.992783e+01
660      o6   o6_t2_rp_d2         AlexNet_finetuned_fc7  2.325671e+00
661      o6   o6_t2_rp_d2       AlexNet_finetuned_conv4  6.675768e+01
662      o6   o6_t2_rp_d2        AlexNet_finetuned_prob  2.522357e-03
663      o6   o6_t2_rp_d2       AlexNet_finetuned_conv3  8.823874e+01
664      o6   o6_t2_rp_d2       AlexNet_finetuned_conv2  7.443655e+01
665      o6   o6_t2_rp_d2       AlexNet_finetuned_conv1  9.980760e+02
666      o6   o6_t2_rp_d2       AlexNet_finetuned_conv5  2.931231e+01
667      o6   o6_t2_rp_d2       AlexNet_finetuned_norm2  8.783090e+01
668      o6   o6_t2_rp_d2       AlexNet_finetuned_pool2  1.744681e+02
669      o6   o6_t2_rp_d2       AlexNet_finetuned_pool1  2.518759e+03
670      o6   o6_t2_rp_d2       AlexNet_finetuned_norm1  1.152614e+02
671      o6   o6_t2_rp_d2       AlexNet_finetuned_pool5  1.059879e+02
672      o7   o7_t1_cs_d1  AlexNet_finetuned_fc8_blocks  1.193785e+01
673      o7   o7_t1_cs_d1         AlexNet_finetuned_fc6  4.738424e+01
674      o7   o7_t1_cs_d1         AlexNet_finetuned_fc7  4.085167e+00
675      o7   o7_t1_cs_d1       AlexNet_finetuned_conv4  4.506492e+02
676      o7   o7_t1_cs_d1        AlexNet_finetuned_prob  8.371341e-03
677      o7   o7_t1_cs_d1       AlexNet_finetuned_conv3  6.679998e+02
678      o7   o7_t1_cs_d1       AlexNet_finetuned_conv2  5.368302e+02
679      o7   o7_t1_cs_d1       AlexNet_finetuned_conv1  6.362798e+03
680      o7   o7_t1_cs_d1       AlexNet_finetuned_conv5  1.387400e+02
681      o7   o7_t1_cs_d1       AlexNet_finetuned_norm2  6.386491e+02
682      o7   o7_t1_cs_d1       AlexNet_finetuned_pool2  1.277893e+03
683      o7   o7_t1_cs_d1       AlexNet_finetuned_pool1  1.934695e+04
684      o7   o7_t1_cs_d1       AlexNet_finetuned_norm1  7.688251e+02
685      o7   o7_t1_cs_d1       AlexNet_finetuned_pool5  3.670878e+02
686      o7   o7_t1_cs_d2  AlexNet_finetuned_fc8_blocks  1.386734e+01
687      o7   o7_t1_cs_d2         AlexNet_finetuned_fc6  2.763750e+01
688      o7   o7_t1_cs_d2         AlexNet_finetuned_fc7  3.298489e+00
689      o7   o7_t1_cs_d2       AlexNet_finetuned_conv4  2.860504e+02
690      o7   o7_t1_cs_d2        AlexNet_finetuned_prob  3.502161e-03
691      o7   o7_t1_cs_d2       AlexNet_finetuned_conv3  4.617615e+02
