     Target    Comparison          Layer      Distance
206      o2   o2_t2_rp_d1  AlexNet_pool2   1343.393921
207      o2   o2_t2_rp_d1  AlexNet_pool1  24055.158203
208      o2   o2_t2_rp_d1  AlexNet_norm1    641.597229
209      o2   o2_t2_rp_d1  AlexNet_pool5     80.064972
210      o2   o2_t2_rp_d2    AlexNet_fc6      6.394248
211      o2   o2_t2_rp_d2    AlexNet_fc7      0.472095
212      o2   o2_t2_rp_d2    AlexNet_fc8      0.769988
213      o2   o2_t2_rp_d2  AlexNet_conv4     92.901260
214      o2   o2_t2_rp_d2   AlexNet_prob      0.000215
215      o2   o2_t2_rp_d2  AlexNet_conv3    300.501068
216      o2   o2_t2_rp_d2  AlexNet_conv2    382.506470
217      o2   o2_t2_rp_d2  AlexNet_conv1   6476.497070
218      o2   o2_t2_rp_d2  AlexNet_conv5     16.381548
219      o2   o2_t2_rp_d2  AlexNet_norm2    491.891144
220      o2   o2_t2_rp_d2  AlexNet_pool2   1015.119629
221      o2   o2_t2_rp_d2  AlexNet_pool1  18597.097656
222      o2   o2_t2_rp_d2  AlexNet_norm1    522.496765
223      o2   o2_t2_rp_d2  AlexNet_pool5     51.349514
224      o3   o3_t1_cs_d1    AlexNet_fc6      7.505146
225      o3   o3_t1_cs_d1    AlexNet_fc7      0.551814
226      o3   o3_t1_cs_d1    AlexNet_fc8      1.500111
227      o3   o3_t1_cs_d1  AlexNet_conv4     65.947235
228      o3   o3_t1_cs_d1   AlexNet_prob      0.000053
229      o3   o3_t1_cs_d1  AlexNet_conv3    208.897812
230      o3   o3_t1_cs_d1  AlexNet_conv2    268.687134
231      o3   o3_t1_cs_d1  AlexNet_conv1   4763.426270
232      o3   o3_t1_cs_d1  AlexNet_conv5     12.957368
233      o3   o3_t1_cs_d1  AlexNet_norm2    348.723846
234      o3   o3_t1_cs_d1  AlexNet_pool2    714.959106
235      o3   o3_t1_cs_d1  AlexNet_pool1  12956.667969
236      o3   o3_t1_cs_d1  AlexNet_norm1    338.118164
237      o3   o3_t1_cs_d1  AlexNet_pool5     48.623840
238      o3   o3_t1_cs_d2    AlexNet_fc6      8.044527
239      o3   o3_t1_cs_d2    AlexNet_fc7      0.624190
240      o3   o3_t1_cs_d2    AlexNet_fc8      1.748086
241      o3   o3_t1_cs_d2  AlexNet_conv4     60.888680
242      o3   o3_t1_cs_d2   AlexNet_prob      0.000051
243      o3   o3_t1_cs_d2  AlexNet_conv3    195.840271
244      o3   o3_t1_cs_d2  AlexNet_conv2    257.432281
245      o3   o3_t1_cs_d2  AlexNet_conv1   4663.501465
246      o3   o3_t1_cs_d2  AlexNet_conv5     12.896751
247      o3   o3_t1_cs_d2  AlexNet_norm2    329.758636
248      o3   o3_t1_cs_d2  AlexNet_pool2    679.584045
249      o3   o3_t1_cs_d2  AlexNet_pool1  11598.548828
250      o3   o3_t1_cs_d2  AlexNet_norm1    311.828735
251      o3   o3_t1_cs_d2  AlexNet_pool5     47.984188
252      o3   o3_t2_ap_d1    AlexNet_fc6      7.484187
253      o3   o3_t2_ap_d1    AlexNet_fc7      0.626456
254      o3   o3_t2_ap_d1    AlexNet_fc8      1.558590
255      o3   o3_t2_ap_d1  AlexNet_conv4     61.530788
256      o3   o3_t2_ap_d1   AlexNet_prob      0.000087
257      o3   o3_t2_ap_d1  AlexNet_conv3    197.682953
258      o3   o3_t2_ap_d1  AlexNet_conv2    254.703018
259      o3   o3_t2_ap_d1  AlexNet_conv1   4200.799316
260      o3   o3_t2_ap_d1  AlexNet_conv5     11.761270
261      o3   o3_t2_ap_d1  AlexNet_norm2    351.266449
262      o3   o3_t2_ap_d1  AlexNet_pool2    718.855225
263      o3   o3_t2_ap_d1  AlexNet_pool1  10626.152344
264      o3   o3_t2_ap_d1  AlexNet_norm1    324.808838
265      o3   o3_t2_ap_d1  AlexNet_pool5     44.908527
266      o3   o3_t2_ap_d2    AlexNet_fc6      4.106446
267      o3   o3_t2_ap_d2    AlexNet_fc7      0.379035
268      o3   o3_t2_ap_d2    AlexNet_fc8      1.023820
269      o3   o3_t2_ap_d2  AlexNet_conv4     45.154156
270      o3   o3_t2_ap_d2   AlexNet_prob      0.000098
271      o3   o3_t2_ap_d2  AlexNet_conv3    144.453217
272      o3   o3_t2_ap_d2  AlexNet_conv2    187.074356
273      o3   o3_t2_ap_d2  AlexNet_conv1   3532.428223
274      o3   o3_t2_ap_d2  AlexNet_conv5      8.798868
275      o3   o3_t2_ap_d2  AlexNet_norm2    224.956757
276      o3   o3_t2_ap_d2  AlexNet_pool2    466.096283
277      o3   o3_t2_ap_d2  AlexNet_pool1   8009.891113
278      o3   o3_t2_ap_d2  AlexNet_norm1    220.426392
279      o3   o3_t2_ap_d2  AlexNet_pool5     32.008251
280      o3   o3_t2_mf_d1    AlexNet_fc6      4.361938
281      o3   o3_t2_mf_d1    AlexNet_fc7      0.389229
282      o3   o3_t2_mf_d1    AlexNet_fc8      1.241723
283      o3   o3_t2_mf_d1  AlexNet_conv4     47.963032
284      o3   o3_t2_mf_d1   AlexNet_prob      0.000109
285      o3   o3_t2_mf_d1  AlexNet_conv3    156.638062
286      o3   o3_t2_mf_d1  AlexNet_conv2    216.140289
287      o3   o3_t2_mf_d1  AlexNet_conv1   4531.833496
288      o3   o3_t2_mf_d1  AlexNet_conv5     10.202252
289      o3   o3_t2_mf_d1  AlexNet_norm2    247.989166
290      o3   o3_t2_mf_d1  AlexNet_pool2    509.244629
291      o3   o3_t2_mf_d1  AlexNet_pool1  10225.685547
292      o3   o3_t2_mf_d1  AlexNet_norm1    276.403168
293      o3   o3_t2_mf_d1  AlexNet_pool5     34.925961
294      o3   o3_t2_mf_d2    AlexNet_fc6      4.777643
295      o3   o3_t2_mf_d2    AlexNet_fc7      0.431697
296      o3   o3_t2_mf_d2    AlexNet_fc8      1.249765
297      o3   o3_t2_mf_d2  AlexNet_conv4     39.073658
298      o3   o3_t2_mf_d2   AlexNet_prob      0.000055
299      o3   o3_t2_mf_d2  AlexNet_conv3    124.987442
300      o3   o3_t2_mf_d2  AlexNet_conv2    179.057327
301      o3   o3_t2_mf_d2  AlexNet_conv1   3355.047607
302      o3   o3_t2_mf_d2  AlexNet_conv5      7.167447
303      o3   o3_t2_mf_d2  AlexNet_norm2    207.123703
304      o3   o3_t2_mf_d2  AlexNet_pool2    431.941376
305      o3   o3_t2_mf_d2  AlexNet_pool1   7309.212402
306      o3   o3_t2_mf_d2  AlexNet_norm1    215.938736
307      o3   o3_t2_mf_d2  AlexNet_pool5     27.983919
308      o3   o3_t2_rp_d1    AlexNet_fc6      2.480318
309      o3   o3_t2_rp_d1    AlexNet_fc7      0.253373
310      o3   o3_t2_rp_d1    AlexNet_fc8      0.667231
311      o3   o3_t2_rp_d1  AlexNet_conv4     30.630980
312      o3   o3_t2_rp_d1   AlexNet_prob      0.000146
313      o3   o3_t2_rp_d1  AlexNet_conv3    113.633568
314      o3   o3_t2_rp_d1  AlexNet_conv2    235.340103
315      o3   o3_t2_rp_d1  AlexNet_conv1   5152.482422
316      o3   o3_t2_rp_d1  AlexNet_conv5      5.349988
317      o3   o3_t2_rp_d1  AlexNet_norm2    197.393356
318      o3   o3_t2_rp_d1  AlexNet_pool2    396.446747
319      o3   o3_t2_rp_d1  AlexNet_pool1  11565.743164
320      o3   o3_t2_rp_d1  AlexNet_norm1    306.416382
321      o3   o3_t2_rp_d1  AlexNet_pool5     16.220045
